"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2007","2007",6.72,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2008","2008",6.81,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2009","2009",6.73,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2010","2010",6.67,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2011","2011",6.84,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2012","2012",6.75,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2013","2013",6.75,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2014","2014",7.47,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2015","2015",7.91,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2016","2016",8.1,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2017","2017",8.12,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2018","2018",8.33,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2019","2019",8.19,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2020","2020",8.8,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2000","2000",12.62,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2001","2001",12,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2002","2002",12,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2003","2003",11.99,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2004","2004",12.28,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2005","2005",12.44,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2006","2006",12.79,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2007","2007",14.45,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2008","2008",13.35,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2009","2009",13.43,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2010","2010",13.55,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2011","2011",13.63,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2012","2012",13.75,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2013","2013",13.74,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2014","2014",13.72,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2015","2015",14.02,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2016","2016",14.08,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2017","2017",14.05,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2018","2018",14.13,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2019","2019",16.67,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2020","2020",13.63,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2000","2000",31.32,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2001","2001",30.24,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2002","2002",29.24,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2003","2003",29.49,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2004","2004",29.31,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2005","2005",28.87,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2006","2006",28.64,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2007","2007",27.76,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2008","2008",28.07,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2009","2009",27.99,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2010","2010",28.01,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2011","2011",26.48,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2012","2012",26.4,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2013","2013",26.26,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2014","2014",25.51,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2015","2015",25.67,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2016","2016",25.58,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2017","2017",25.49,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2018","2018",25.24,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2019","2019",24.36,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","IRL","Ireland","2020","2020",25.3,,
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2002","2002",10.64,,
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2003","2003",10.69,,
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2004","2004",10.7,,
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2005","2005",10.76,,
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2006","2006",10.61,,
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2007","2007",10.59,,
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2008","2008",10.61,,
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2009","2009",10.5,,
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2010","2010",10.46,,
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2011","2011",10.45,,
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2012","2012",10.36,,
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2013","2013",10.31,,
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2014","2014",10.28,,
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2015","2015",10.33,,
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2016","2016",10.33,,
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2017","2017",10.41,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2002","2002",33.89,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2003","2003",34.47,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2004","2004",34.84,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2005","2005",35.13,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2006","2006",36.14,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2007","2007",36.83,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2008","2008",37.21,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2009","2009",37.55,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2010","2010",37.82,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2011","2011",38.2,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2012","2012",38.39,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2013","2013",38.62,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2014","2014",38.92,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2015","2015",39.22,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2016","2016",39.59,,
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2017","2017",39.9,,
"HOEMHASN","Associate nurses employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2002","2002",12.44,,
"HOEMHASN","Associate nurses employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2003","2003",11.82,,
"HOEMHASN","Associate nurses employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2004","2004",11.38,,
"HOEMHASN","Associate nurses employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2005","2005",10.86,,
"HOEMHASN","Associate nurses employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2006","2006",10.57,,
"HOEMHASN","Associate nurses employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2007","2007",10.16,,
"HOEMHASN","Associate nurses employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2008","2008",9.64,,
"HOEMHASN","Associate nurses employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2009","2009",9.15,,
"HOEMHASN","Associate nurses employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2010","2010",8.62,,
"HOEMHASN","Associate nurses employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2011","2011",8.05,,
"HOEMHASN","Associate nurses employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2012","2012",7.55,,
"HOEMHASN","Associate nurses employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2013","2013",7.1,,
"HOEMHASN","Associate nurses employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2014","2014",6.65,,
"HOEMHASN","Associate nurses employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2015","2015",6.23,,
"HOEMHASN","Associate nurses employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2016","2016",5.85,,
"HOEMHASN","Associate nurses employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2017","2017",5.43,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2002","2002",12.21,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2003","2003",12.09,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2004","2004",12,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2005","2005",11.9,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2006","2006",11.45,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2007","2007",11.02,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2008","2008",10.72,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2009","2009",10.63,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2010","2010",10.49,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2011","2011",10.31,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2012","2012",10.13,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2013","2013",9.99,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2014","2014",9.63,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2015","2015",9.25,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2016","2016",8.83,,
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2017","2017",8.38,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2002","2002",15.45,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2003","2003",15.8,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2004","2004",16.28,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2005","2005",16.75,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2006","2006",17.09,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2007","2007",17.5,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2008","2008",18,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2009","2009",18.41,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2010","2010",18.79,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2011","2011",19.04,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2012","2012",19.55,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2013","2013",19.86,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2014","2014",20.31,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2015","2015",20.72,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2016","2016",21.14,,
"HOEMHOTH","Other health service providers employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2017","2017",21.95,"B","Break"
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2002","2002",15.36,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2003","2003",15.12,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2004","2004",14.81,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2005","2005",14.6,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2006","2006",14.14,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2007","2007",13.9,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2008","2008",13.83,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2009","2009",13.76,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2010","2010",13.82,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2011","2011",13.96,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2012","2012",14.03,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2013","2013",14.11,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2014","2014",14.22,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2015","2015",14.25,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2016","2016",14.26,,
"HOEMHOTS","Other staff employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","JPN","Japan","2017","2017",13.94,,
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2001","2001",8.6,"E","Estimated value"
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2002","2002",8.77,"E; B","Estimated value; Break"
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2003","2003",8.6,"E","Estimated value"
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2004","2004",8.78,"E","Estimated value"
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2005","2005",9,"E","Estimated value"
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2006","2006",9.47,"E; B","Estimated value; Break"
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2007","2007",9.8,"E","Estimated value"
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2008","2008",9.86,"E","Estimated value"
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2009","2009",9.69,"E","Estimated value"
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2010","2010",9.72,"E","Estimated value"
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2011","2011",9.61,"E","Estimated value"
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2012","2012",10.35,"E; B","Estimated value; Break"
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2013","2013",10.79,"E","Estimated value"
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2014","2014",11.68,"E; B","Estimated value; Break"
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2015","2015",10.15,"E","Estimated value"
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2016","2016",10.88,"E","Estimated value"
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2017","2017",10.88,"E","Estimated value"
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2018","2018",10.03,"E","Estimated value"
"HOEMHPHY","Physicians employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2019","2019",10.9,"E","Estimated value"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2001","2001",29.07,"E","Estimated value"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2002","2002",28.95,"E; B","Estimated value; Break"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2003","2003",30.08,"E","Estimated value"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2004","2004",29.43,"E","Estimated value"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2005","2005",28.46,"E","Estimated value"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2006","2006",28.89,"E; B","Estimated value; Break"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2007","2007",29.13,"E","Estimated value"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2008","2008",28.98,"E","Estimated value"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2009","2009",29.15,"E","Estimated value"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2010","2010",28.82,"E","Estimated value"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2011","2011",28.91,"E","Estimated value"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2012","2012",28.45,"E; B","Estimated value; Break"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2013","2013",28.6,"E","Estimated value"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2014","2014",27.73,"E; B","Estimated value; Break"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2015","2015",27.1,"E","Estimated value"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2016","2016",29.47,"E","Estimated value"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2017","2017",29.67,"E","Estimated value"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2018","2018",28.1,"E","Estimated value"
"HOEMHNUR","Professional nurses and midwives employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2019","2019",29.84,"E","Estimated value"
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2001","2001",2.87,"E","Estimated value"
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2002","2002",3.25,"E; B","Estimated value; Break"
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2003","2003",2.14,"E","Estimated value"
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2004","2004",3.19,"E","Estimated value"
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2005","2005",2.07,"E","Estimated value"
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2006","2006",2.26,"E; B","Estimated value; Break"
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2007","2007",2.66,"E","Estimated value"
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2008","2008",2.59,"E","Estimated value"
"HOEMHHCA","Health care assistants employed in hospitals","PFHEMPEF","% of total hospital employment (FTE)","NLD","Netherlands","2009","2009",2.18,"E","Estimated value"
